INFO:megatron.core.datasets.blended_megatron_dataset_config:Let split_matrix = [(0, 0.949), (0.949, 0.999), (0.999, 1.0)]
> building train, validation, and test datasets for GPT ...
INFO:megatron.core.datasets.blended_megatron_dataset_builder:Building GPTDataset splits with sizes=(51200000, 517120, 5120) and config=GPTDatasetConfig(random_seed=1234, sequence_length=1024, blend=(['/work/09796/shuyuanfan4814/vista/data/my-gpt2_text_document'], None), blend_per_split=None, split='949,50,1', split_matrix=[(0, 0.949), (0.949, 0.999), (0.999, 1.0)], num_dataset_builder_threads=1, path_to_cache=None, mmap_bin_files=True, mock=False, tokenizer=<megatron.training.tokenizer.tokenizer._GPT2BPETokenizer object at 0x4003333abcb0>, mid_level_dataset_surplus=0.005, reset_position_ids=False, reset_attention_mask=False, eod_mask_loss=False, create_attention_mask=True, drop_last_partial_validation_sequence=True, add_extra_token_to_sequence=True, object_storage_cache_path=None)
INFO:megatron.core.datasets.indexed_dataset:Load the _IndexReader from /work/09796/shuyuanfan4814/vista/data/my-gpt2_text_document.idx
INFO:megatron.core.datasets.indexed_dataset:	Extract the sequence lengths
INFO:megatron.core.datasets.indexed_dataset:	Extract the sequence pointers
INFO:megatron.core.datasets.indexed_dataset:	Extract the document indices
INFO:megatron.core.datasets.indexed_dataset:> total number of sequences: 8013769
INFO:megatron.core.datasets.indexed_dataset:> total number of documents: 8013769
INFO:megatron.core.datasets.gpt_dataset:Load the GPTDataset train indices
INFO:megatron.core.datasets.gpt_dataset:	Load the document index from e05267692393c24a09b70875ae8cd3ce-GPTDataset-train-document_index.npy
INFO:megatron.core.datasets.gpt_dataset:	Load the sample index from e05267692393c24a09b70875ae8cd3ce-GPTDataset-train-sample_index.npy
INFO:megatron.core.datasets.gpt_dataset:	Load the shuffle index from e05267692393c24a09b70875ae8cd3ce-GPTDataset-train-shuffle_index.npy
INFO:megatron.core.datasets.gpt_dataset:> total number of samples: 58641728
INFO:megatron.core.datasets.gpt_dataset:Load the GPTDataset valid indices
INFO:megatron.core.datasets.gpt_dataset:	Load the document index from 3183893d14b983681436ac571ce59b2b-GPTDataset-valid-document_index.npy
INFO:megatron.core.datasets.gpt_dataset:	Load the sample index from 3183893d14b983681436ac571ce59b2b-GPTDataset-valid-sample_index.npy
INFO:megatron.core.datasets.gpt_dataset:	Load the shuffle index from 3183893d14b983681436ac571ce59b2b-GPTDataset-valid-shuffle_index.npy
INFO:megatron.core.datasets.gpt_dataset:> total number of samples: 883900
INFO:megatron.core.datasets.gpt_dataset:Load the GPTDataset test indices
INFO:megatron.core.datasets.gpt_dataset:	Load the document index from c5c585bc71e67aad67987fe349f1e30d-GPTDataset-test-document_index.npy
INFO:megatron.core.datasets.gpt_dataset:	Load the sample index from c5c585bc71e67aad67987fe349f1e30d-GPTDataset-test-sample_index.npy
INFO:megatron.core.datasets.gpt_dataset:	Load the shuffle index from c5c585bc71e67aad67987fe349f1e30d-GPTDataset-test-shuffle_index.npy
INFO:megatron.core.datasets.gpt_dataset:> total number of samples: 8801
> finished creating GPT datasets ...
[after dataloaders are built] datetime: 2025-09-07 14:01:02 
done with setup ...
training ...
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (1573.02, 1721.23)
    train/valid/test-data-iterators-setup ..........: (314.07, 318.40)
Setting rerun_state_machine.current_iteration to 0...
[before the start of training step] datetime: 2025-09-07 14:01:02 
Number of parameters in transformer block in billions:  1.47
Number of parameters in embedding layers in billions: 0.08
Total number of parameters in billions: 1.56
Number of parameters in most loaded shard in billions: 1.5554
Theoretical memory footprints: weight and optimizer=26699.47 MB
 [2025-09-07 14:01:46] iteration       10/  100000 | consumed samples:         5120 | elapsed time per iteration (ms): 4394.1 | learning rate: 7.500000E-07 | global batch size:   512 | lm loss: 1.101008E+01 | loss scale: 1.0 | grad norm: 40.908 | num zeros: 16.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:10:32] iteration      140/  100000 | consumed samples:        71680 | elapsed time per iteration (ms): 4053.8 | learning rate: 1.050000E-05 | global batch size:   512 | lm loss: 7.375497E+00 | loss scale: 1.0 | grad norm: 4.343 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:11:12] iteration      150/  100000 | consumed samples:        76800 | elapsed time per iteration (ms): 4058.8 | learning rate: 1.125000E-05 | global batch size:   512 | lm loss: 7.289590E+00 | loss scale: 1.0 | grad norm: 2.906 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:11:53] iteration      160/  100000 | consumed samples:        81920 | elapsed time per iteration (ms): 4055.6 | learning rate: 1.200000E-05 | global batch size:   512 | lm loss: 7.201798E+00 | loss scale: 1.0 | grad norm: 3.645 | num zeros: 16.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:12:33] iteration      170/  100000 | consumed samples:        87040 | elapsed time per iteration (ms): 4054.1 | learning rate: 1.275000E-05 | global batch size:   512 | lm loss: 7.103782E+00 | loss scale: 1.0 | grad norm: 1.795 | num zeros: 19.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:13:14] iteration      180/  100000 | consumed samples:        92160 | elapsed time per iteration (ms): 4052.8 | learning rate: 1.350000E-05 | global batch size:   512 | lm loss: 7.038283E+00 | loss scale: 1.0 | grad norm: 3.284 | num zeros: 11.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:13:54] iteration      190/  100000 | consumed samples:        97280 | elapsed time per iteration (ms): 4054.2 | learning rate: 1.425000E-05 | global batch size:   512 | lm loss: 6.951874E+00 | loss scale: 1.0 | grad norm: 2.151 | num zeros: 15.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:14:35] iteration      200/  100000 | consumed samples:       102400 | elapsed time per iteration (ms): 4057.2 | learning rate: 1.500000E-05 | global batch size:   512 | lm loss: 6.860897E+00 | loss scale: 1.0 | grad norm: 2.222 | num zeros: 21.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:15:15] iteration      210/  100000 | consumed samples:       107520 | elapsed time per iteration (ms): 4049.1 | learning rate: 1.575000E-05 | global batch size:   512 | lm loss: 6.800871E+00 | loss scale: 1.0 | grad norm: 2.634 | num zeros: 13.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:15:56] iteration      220/  100000 | consumed samples:       112640 | elapsed time per iteration (ms): 4050.8 | learning rate: 1.650000E-05 | global batch size:   512 | lm loss: 6.729365E+00 | loss scale: 1.0 | grad norm: 2.659 | num zeros: 26.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:16:37] iteration      230/  100000 | consumed samples:       117760 | elapsed time per iteration (ms): 4069.5 | learning rate: 1.725000E-05 | global batch size:   512 | lm loss: 6.704059E+00 | loss scale: 1.0 | grad norm: 2.684 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:17:17] iteration      240/  100000 | consumed samples:       122880 | elapsed time per iteration (ms): 4052.5 | learning rate: 1.800000E-05 | global batch size:   512 | lm loss: 6.636812E+00 | loss scale: 1.0 | grad norm: 2.082 | num zeros: 19.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:17:58] iteration      250/  100000 | consumed samples:       128000 | elapsed time per iteration (ms): 4051.5 | learning rate: 1.875000E-05 | global batch size:   512 | lm loss: 6.615331E+00 | loss scale: 1.0 | grad norm: 3.091 | num zeros: 21.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:18:38] iteration      260/  100000 | consumed samples:       133120 | elapsed time per iteration (ms): 4049.5 | learning rate: 1.950000E-05 | global batch size:   512 | lm loss: 6.564751E+00 | loss scale: 1.0 | grad norm: 3.102 | num zeros: 17.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:19:19] iteration      270/  100000 | consumed samples:       138240 | elapsed time per iteration (ms): 4054.7 | learning rate: 2.025000E-05 | global batch size:   512 | lm loss: 6.529314E+00 | loss scale: 1.0 | grad norm: 2.446 | num zeros: 20.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:19:59] iteration      280/  100000 | consumed samples:       143360 | elapsed time per iteration (ms): 4047.3 | learning rate: 2.100000E-05 | global batch size:   512 | lm loss: 6.481354E+00 | loss scale: 1.0 | grad norm: 2.404 | num zeros: 14.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:20:40] iteration      290/  100000 | consumed samples:       148480 | elapsed time per iteration (ms): 4051.3 | learning rate: 2.175000E-05 | global batch size:   512 | lm loss: 6.460808E+00 | loss scale: 1.0 | grad norm: 2.362 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:21:20] iteration      300/  100000 | consumed samples:       153600 | elapsed time per iteration (ms): 4057.8 | learning rate: 2.250000E-05 | global batch size:   512 | lm loss: 6.431300E+00 | loss scale: 1.0 | grad norm: 2.246 | num zeros: 16.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:22:01] iteration      310/  100000 | consumed samples:       158720 | elapsed time per iteration (ms): 4055.5 | learning rate: 2.325000E-05 | global batch size:   512 | lm loss: 6.380552E+00 | loss scale: 1.0 | grad norm: 2.512 | num zeros: 17.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:22:41] iteration      320/  100000 | consumed samples:       163840 | elapsed time per iteration (ms): 4056.1 | learning rate: 2.400000E-05 | global batch size:   512 | lm loss: 6.358842E+00 | loss scale: 1.0 | grad norm: 2.562 | num zeros: 13.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:23:22] iteration      330/  100000 | consumed samples:       168960 | elapsed time per iteration (ms): 4055.8 | learning rate: 2.475000E-05 | global batch size:   512 | lm loss: 6.334697E+00 | loss scale: 1.0 | grad norm: 2.648 | num zeros: 19.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:24:02] iteration      340/  100000 | consumed samples:       174080 | elapsed time per iteration (ms): 4050.1 | learning rate: 2.550000E-05 | global batch size:   512 | lm loss: 6.299172E+00 | loss scale: 1.0 | grad norm: 2.928 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:24:43] iteration      350/  100000 | consumed samples:       179200 | elapsed time per iteration (ms): 4058.3 | learning rate: 2.625000E-05 | global batch size:   512 | lm loss: 6.265968E+00 | loss scale: 1.0 | grad norm: 2.373 | num zeros: 12.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:25:24] iteration      360/  100000 | consumed samples:       184320 | elapsed time per iteration (ms): 4053.2 | learning rate: 2.700000E-05 | global batch size:   512 | lm loss: 6.257984E+00 | loss scale: 1.0 | grad norm: 2.464 | num zeros: 20.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:26:04] iteration      370/  100000 | consumed samples:       189440 | elapsed time per iteration (ms): 4056.5 | learning rate: 2.775000E-05 | global batch size:   512 | lm loss: 6.242630E+00 | loss scale: 1.0 | grad norm: 2.315 | num zeros: 23.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:26:45] iteration      380/  100000 | consumed samples:       194560 | elapsed time per iteration (ms): 4058.8 | learning rate: 2.850000E-05 | global batch size:   512 | lm loss: 6.217067E+00 | loss scale: 1.0 | grad norm: 2.168 | num zeros: 22.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:27:25] iteration      390/  100000 | consumed samples:       199680 | elapsed time per iteration (ms): 4058.8 | learning rate: 2.925000E-05 | global batch size:   512 | lm loss: 6.198511E+00 | loss scale: 1.0 | grad norm: 2.544 | num zeros: 15.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:28:06] iteration      400/  100000 | consumed samples:       204800 | elapsed time per iteration (ms): 4059.2 | learning rate: 3.000000E-05 | global batch size:   512 | lm loss: 6.177137E+00 | loss scale: 1.0 | grad norm: 2.268 | num zeros: 22.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:28:46] iteration      410/  100000 | consumed samples:       209920 | elapsed time per iteration (ms): 4061.7 | learning rate: 3.075000E-05 | global batch size:   512 | lm loss: 6.163433E+00 | loss scale: 1.0 | grad norm: 1.916 | num zeros: 23.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:29:27] iteration      420/  100000 | consumed samples:       215040 | elapsed time per iteration (ms): 4062.7 | learning rate: 3.150000E-05 | global batch size:   512 | lm loss: 6.123934E+00 | loss scale: 1.0 | grad norm: 3.264 | num zeros: 20.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:30:08] iteration      430/  100000 | consumed samples:       220160 | elapsed time per iteration (ms): 4054.6 | learning rate: 3.225000E-05 | global batch size:   512 | lm loss: 6.125227E+00 | loss scale: 1.0 | grad norm: 2.469 | num zeros: 12.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:30:48] iteration      440/  100000 | consumed samples:       225280 | elapsed time per iteration (ms): 4052.4 | learning rate: 3.300000E-05 | global batch size:   512 | lm loss: 6.106758E+00 | loss scale: 1.0 | grad norm: 3.306 | num zeros: 5.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:31:29] iteration      450/  100000 | consumed samples:       230400 | elapsed time per iteration (ms): 4048.8 | learning rate: 3.375000E-05 | global batch size:   512 | lm loss: 6.073552E+00 | loss scale: 1.0 | grad norm: 2.207 | num zeros: 14.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:32:09] iteration      460/  100000 | consumed samples:       235520 | elapsed time per iteration (ms): 4061.6 | learning rate: 3.450000E-05 | global batch size:   512 | lm loss: 6.056519E+00 | loss scale: 1.0 | grad norm: 2.306 | num zeros: 13.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:32:50] iteration      470/  100000 | consumed samples:       240640 | elapsed time per iteration (ms): 4053.0 | learning rate: 3.525000E-05 | global batch size:   512 | lm loss: 6.040125E+00 | loss scale: 1.0 | grad norm: 1.528 | num zeros: 27.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:33:30] iteration      480/  100000 | consumed samples:       245760 | elapsed time per iteration (ms): 4052.0 | learning rate: 3.600000E-05 | global batch size:   512 | lm loss: 6.029477E+00 | loss scale: 1.0 | grad norm: 2.030 | num zeros: 22.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:34:11] iteration      490/  100000 | consumed samples:       250880 | elapsed time per iteration (ms): 4048.4 | learning rate: 3.675000E-05 | global batch size:   512 | lm loss: 6.014886E+00 | loss scale: 1.0 | grad norm: 2.790 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:34:52] iteration      500/  100000 | consumed samples:       256000 | elapsed time per iteration (ms): 4076.2 | learning rate: 3.750000E-05 | global batch size:   512 | lm loss: 5.992962E+00 | loss scale: 1.0 | grad norm: 2.120 | num zeros: 24.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:35:32] iteration      510/  100000 | consumed samples:       261120 | elapsed time per iteration (ms): 4051.4 | learning rate: 3.825000E-05 | global batch size:   512 | lm loss: 5.978642E+00 | loss scale: 1.0 | grad norm: 1.900 | num zeros: 25.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:36:13] iteration      520/  100000 | consumed samples:       266240 | elapsed time per iteration (ms): 4051.0 | learning rate: 3.900000E-05 | global batch size:   512 | lm loss: 5.960635E+00 | loss scale: 1.0 | grad norm: 2.953 | num zeros: 8.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:36:53] iteration      530/  100000 | consumed samples:       271360 | elapsed time per iteration (ms): 4057.2 | learning rate: 3.975000E-05 | global batch size:   512 | lm loss: 5.924252E+00 | loss scale: 1.0 | grad norm: 2.188 | num zeros: 13.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:37:34] iteration      540/  100000 | consumed samples:       276480 | elapsed time per iteration (ms): 4058.4 | learning rate: 4.050000E-05 | global batch size:   512 | lm loss: 5.910367E+00 | loss scale: 1.0 | grad norm: 1.882 | num zeros: 13.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:38:14] iteration      550/  100000 | consumed samples:       281600 | elapsed time per iteration (ms): 4058.7 | learning rate: 4.125000E-05 | global batch size:   512 | lm loss: 5.885648E+00 | loss scale: 1.0 | grad norm: 1.804 | num zeros: 9.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:38:55] iteration      560/  100000 | consumed samples:       286720 | elapsed time per iteration (ms): 4060.7 | learning rate: 4.200000E-05 | global batch size:   512 | lm loss: 5.866332E+00 | loss scale: 1.0 | grad norm: 2.939 | num zeros: 12.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:39:36] iteration      570/  100000 | consumed samples:       291840 | elapsed time per iteration (ms): 4059.7 | learning rate: 4.275000E-05 | global batch size:   512 | lm loss: 5.828446E+00 | loss scale: 1.0 | grad norm: 1.932 | num zeros: 12.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:40:16] iteration      580/  100000 | consumed samples:       296960 | elapsed time per iteration (ms): 4051.8 | learning rate: 4.350000E-05 | global batch size:   512 | lm loss: 5.814251E+00 | loss scale: 1.0 | grad norm: 2.137 | num zeros: 8.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:40:57] iteration      590/  100000 | consumed samples:       302080 | elapsed time per iteration (ms): 4056.7 | learning rate: 4.425000E-05 | global batch size:   512 | lm loss: 5.812090E+00 | loss scale: 1.0 | grad norm: 2.089 | num zeros: 18.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:41:37] iteration      600/  100000 | consumed samples:       307200 | elapsed time per iteration (ms): 4051.4 | learning rate: 4.500000E-05 | global batch size:   512 | lm loss: 5.781870E+00 | loss scale: 1.0 | grad norm: 3.406 | num zeros: 13.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:42:18] iteration      610/  100000 | consumed samples:       312320 | elapsed time per iteration (ms): 4064.0 | learning rate: 4.575000E-05 | global batch size:   512 | lm loss: 5.747381E+00 | loss scale: 1.0 | grad norm: 2.291 | num zeros: 16.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:42:58] iteration      620/  100000 | consumed samples:       317440 | elapsed time per iteration (ms): 4056.3 | learning rate: 4.650000E-05 | global batch size:   512 | lm loss: 5.727891E+00 | loss scale: 1.0 | grad norm: 1.862 | num zeros: 26.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:43:39] iteration      630/  100000 | consumed samples:       322560 | elapsed time per iteration (ms): 4051.1 | learning rate: 4.725000E-05 | global batch size:   512 | lm loss: 5.706693E+00 | loss scale: 1.0 | grad norm: 1.495 | num zeros: 21.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:44:19] iteration      640/  100000 | consumed samples:       327680 | elapsed time per iteration (ms): 4054.8 | learning rate: 4.800000E-05 | global batch size:   512 | lm loss: 5.688380E+00 | loss scale: 1.0 | grad norm: 1.827 | num zeros: 15.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-09-07 14:45:00] iteration      650/  100000 | consumed samples:       332800 | elapsed time per iteration (ms): 4061.3 | learning rate: 4.875000E-05 | global batch size:   512 | lm loss: 5.668799E+00 | loss scale: 1.0 | grad norm: 2.023 | num zeros: 19.0 | number of skipped iterations:   0 | number of nan iterations:   0 |
